dhb,report_date,count
South Canterbury,2022-03-11,120
South Canterbury,2022-03-12,90
South Canterbury,2022-03-13,128
South Canterbury,2022-03-14,218
South Canterbury,2022-03-15,187
South Canterbury,2022-03-16,211
South Canterbury,2022-03-17,161
South Canterbury,2022-03-18,192
South Canterbury,2022-03-19,171
South Canterbury,2022-03-20,192
South Canterbury,2022-03-21,318
South Canterbury,2022-03-22,312
South Canterbury,2022-03-23,320
South Canterbury,2022-03-24,254
South Canterbury,2022-03-25,213
South Canterbury,2022-03-26,214
South Canterbury,2022-03-27,230
South Canterbury,2022-03-28,314
South Canterbury,2022-03-29,292
South Canterbury,2022-03-30,311
South Canterbury,2022-03-31,265
South Canterbury,2022-04-01,246
South Canterbury,2022-04-02,174
South Canterbury,2022-04-03,207
South Canterbury,2022-04-04,280
South Canterbury,2022-04-05,249
South Canterbury,2022-04-06,222
South Canterbury,2022-04-07,177
South Canterbury,2022-04-08,163
South Canterbury,2022-04-09,119
South Canterbury,2022-04-10,152
South Canterbury,2022-04-11,251
South Canterbury,2022-04-12,203
South Canterbury,2022-04-13,195
South Canterbury,2022-04-14,181
South Canterbury,2022-04-15,136
South Canterbury,2022-04-16,156
South Canterbury,2022-04-17,136
South Canterbury,2022-04-18,192
South Canterbury,2022-04-19,296
South Canterbury,2022-04-20,240
South Canterbury,2022-04-21,222
South Canterbury,2022-04-22,167
South Canterbury,2022-04-23,127
South Canterbury,2022-04-24,113
South Canterbury,2022-04-25,171
South Canterbury,2022-04-26,221
South Canterbury,2022-04-27,182
South Canterbury,2022-04-28,149
South Canterbury,2022-04-29,149
South Canterbury,2022-04-30,115
South Canterbury,2022-05-01,98
South Canterbury,2022-05-02,158
South Canterbury,2022-05-03,106
South Canterbury,2022-05-04,112
South Canterbury,2022-05-05,99
South Canterbury,2022-05-06,93
South Canterbury,2022-05-07,83
South Canterbury,2022-05-08,97
South Canterbury,2022-05-09,164
South Canterbury,2022-05-10,153
South Canterbury,2022-05-11,137
South Canterbury,2022-05-12,154
South Canterbury,2022-05-13,104
South Canterbury,2022-05-14,83
South Canterbury,2022-05-15,116
South Canterbury,2022-05-16,177
South Canterbury,2022-05-17,153
South Canterbury,2022-05-18,130
South Canterbury,2022-05-19,115
South Canterbury,2022-05-20,105
South Canterbury,2022-05-21,83
South Canterbury,2022-05-22,89
South Canterbury,2022-05-23,139
South Canterbury,2022-05-24,164
South Canterbury,2022-05-25,134
South Canterbury,2022-05-26,148
South Canterbury,2022-05-27,135
South Canterbury,2022-05-28,104
South Canterbury,2022-05-29,94
South Canterbury,2022-05-30,175
South Canterbury,2022-05-31,147
South Canterbury,2022-06-01,131
South Canterbury,2022-06-02,97
South Canterbury,2022-06-03,119
South Canterbury,2022-06-04,75
South Canterbury,2022-06-05,59
South Canterbury,2022-06-06,85
South Canterbury,2022-06-07,94
South Canterbury,2022-06-08,131
South Canterbury,2022-06-09,83
South Canterbury,2022-06-10,84
South Canterbury,2022-06-11,78
South Canterbury,2022-06-12,49
South Canterbury,2022-06-13,93
South Canterbury,2022-06-14,76
South Canterbury,2022-06-15,87
South Canterbury,2022-06-16,59
South Canterbury,2022-06-17,60
South Canterbury,2022-06-18,41
South Canterbury,2022-06-19,62
South Canterbury,2022-06-20,74
South Canterbury,2022-06-21,86
South Canterbury,2022-06-22,75
South Canterbury,2022-06-23,49
South Canterbury,2022-06-24,46
South Canterbury,2022-06-25,76
South Canterbury,2022-06-26,82
South Canterbury,2022-06-27,108
Southern,2020-03-13,1
Southern,2020-03-17,3
Southern,2020-03-18,2
Southern,2020-03-19,1
Southern,2020-03-20,2
Southern,2020-03-22,2
Southern,2020-03-23,4
Southern,2020-03-24,7
Southern,2020-03-25,9
Southern,2020-03-26,7
Southern,2020-03-27,19
Southern,2020-03-28,13
Southern,2020-03-29,12
Southern,2020-03-30,9
Southern,2020-03-31,9
Southern,2020-04-01,16
Southern,2020-04-02,18
Southern,2020-04-03,15
Southern,2020-04-04,10
Southern,2020-04-05,17
Southern,2020-04-06,8
Southern,2020-04-07,9
Southern,2020-04-08,3
Southern,2020-04-09,4
Southern,2020-04-10,5
Southern,2020-04-12,4
Southern,2020-04-13,1
Southern,2020-04-14,2
Southern,2020-04-15,1
Southern,2020-04-16,1
Southern,2020-04-17,2
Southern,2021-03-19,1
Southern,2022-01-12,1
Southern,2022-02-09,1
Southern,2022-02-10,10
Southern,2022-02-11,10
Southern,2022-02-12,11
Southern,2022-02-13,17
Southern,2022-02-14,30
Southern,2022-02-15,44
Southern,2022-02-16,30
Southern,2022-02-17,77
Southern,2022-02-18,98
Southern,2022-02-19,167
Southern,2022-02-20,159
Southern,2022-02-21,651
Southern,2022-02-22,1082
Southern,2022-02-23,438
Southern,2022-02-24,503
Southern,2022-02-25,553
Southern,2022-02-26,481
Southern,2022-02-27,475
Southern,2022-02-28,566
Southern,2022-03-01,631
Southern,2022-03-02,643
Southern,2022-03-03,644
Southern,2022-03-04,562
Southern,2022-03-05,446
Southern,2022-03-06,506
Southern,2022-03-07,939
Southern,2022-03-08,846
Southern,2022-03-09,890
Southern,2022-03-10,880
Southern,2022-03-11,851
Southern,2022-03-12,695
Southern,2022-03-13,788
Southern,2022-03-14,1252
Southern,2022-03-15,1207
Southern,2022-03-16,1219
Southern,2022-03-17,1105
Southern,2022-03-18,1011
Southern,2022-03-19,853
Southern,2022-03-20,950
Southern,2022-03-21,1428
Southern,2022-03-22,1656
Southern,2022-03-23,1462
Southern,2022-03-24,1247
Southern,2022-03-25,1111
Southern,2022-03-26,800
Southern,2022-03-27,933
Southern,2022-03-28,1405
Southern,2022-03-29,1392
Southern,2022-03-30,1209
Southern,2022-03-31,1246
Southern,2022-04-01,1008
Southern,2022-04-02,739
Southern,2022-04-03,962
Southern,2022-04-04,1467
Southern,2022-04-05,1374
Southern,2022-04-06,1157
Southern,2022-04-07,1107
Southern,2022-04-08,993
Southern,2022-04-09,825
Southern,2022-04-10,936
Southern,2022-04-11,1336
Southern,2022-04-12,1156
Southern,2022-04-13,1085
Southern,2022-04-14,962
Southern,2022-04-15,794
Southern,2022-04-16,704
Southern,2022-04-17,745
Southern,2022-04-18,991
Southern,2022-04-19,1406
Southern,2022-04-20,1349
Southern,2022-04-21,1121
Southern,2022-04-22,930
Southern,2022-04-23,668
Southern,2022-04-24,762
Southern,2022-04-25,871
Southern,2022-04-26,1283
Southern,2022-04-27,1066
Southern,2022-04-28,890
Southern,2022-04-29,783
Southern,2022-04-30,634
Southern,2022-05-01,786
Southern,2022-05-02,939
Southern,2022-05-03,901
Southern,2022-05-04,910
Southern,2022-05-05,717
Southern,2022-05-06,687
Southern,2022-05-07,524
Southern,2022-05-08,646
Southern,2022-05-09,892
Southern,2022-05-10,742
Southern,2022-05-11,918
Southern,2022-05-12,735
Southern,2022-05-13,618
Southern,2022-05-14,480
Southern,2022-05-15,567
Southern,2022-05-16,783
Southern,2022-05-17,737
Southern,2022-05-18,637
Southern,2022-05-19,591
Southern,2022-05-20,521
Southern,2022-05-21,346
Southern,2022-05-22,465
Southern,2022-05-23,662
Southern,2022-05-24,614
Southern,2022-05-25,590
Southern,2022-05-26,480
Southern,2022-05-27,455
Southern,2022-05-28,298
Southern,2022-05-29,365
Southern,2022-05-30,596
Southern,2022-05-31,595
Southern,2022-06-01,620
Southern,2022-06-02,472
Southern,2022-06-03,461
Southern,2022-06-04,367
Southern,2022-06-05,348
Southern,2022-06-06,428
Southern,2022-06-07,592
Southern,2022-06-08,605
Southern,2022-06-09,504
Southern,2022-06-10,413
Southern,2022-06-11,371
Southern,2022-06-12,355
Southern,2022-06-13,554
Southern,2022-06-14,445
Southern,2022-06-15,494
Southern,2022-06-16,433
Southern,2022-06-17,419
Southern,2022-06-18,286
Southern,2022-06-19,343
Southern,2022-06-20,510
Southern,2022-06-21,455
Southern,2022-06-22,437
Southern,2022-06-23,406
Southern,2022-06-24,331
Southern,2022-06-25,366
Southern,2022-06-26,439
Southern,2022-06-27,750
Tairawhiti,2020-03-26,1
Tairawhiti,2020-04-11,1
Tairawhiti,2020-04-14,2
Tairawhiti,2021-12-24,2
Tairawhiti,2021-12-29,1
Tairawhiti,2022-01-26,1
Tairawhiti,2022-01-28,3
Tairawhiti,2022-01-29,1
Tairawhiti,2022-01-30,4
Tairawhiti,2022-02-01,1
Tairawhiti,2022-02-02,1
Tairawhiti,2022-02-03,5
Tairawhiti,2022-02-06,1
Tairawhiti,2022-02-09,4
Tairawhiti,2022-02-12,3
Tairawhiti,2022-02-13,5
Tairawhiti,2022-02-14,7
Tairawhiti,2022-02-15,7
Tairawhiti,2022-02-16,7
Tairawhiti,2022-02-17,10
Tairawhiti,2022-02-18,14
Tairawhiti,2022-02-19,13
Tairawhiti,2022-02-20,12
Tairawhiti,2022-02-21,14
Tairawhiti,2022-02-22,40
Tairawhiti,2022-02-23,29
Tairawhiti,2022-02-24,27
Tairawhiti,2022-02-25,60
Tairawhiti,2022-02-26,41
Tairawhiti,2022-02-27,51
Tairawhiti,2022-02-28,79
Tairawhiti,2022-03-01,135
Tairawhiti,2022-03-02,139
Tairawhiti,2022-03-03,153
Tairawhiti,2022-03-04,157
Tairawhiti,2022-03-05,164
Tairawhiti,2022-03-06,216
Tairawhiti,2022-03-07,365
Tairawhiti,2022-03-08,370
Tairawhiti,2022-03-09,349
Tairawhiti,2022-03-10,328
Tairawhiti,2022-03-11,377
Tairawhiti,2022-03-12,286
Tairawhiti,2022-03-13,261
Tairawhiti,2022-03-14,454
Tairawhiti,2022-03-15,374
Tairawhiti,2022-03-16,388
Tairawhiti,2022-03-17,288
Tairawhiti,2022-03-18,314
Tairawhiti,2022-03-19,213
Tairawhiti,2022-03-20,256
Tairawhiti,2022-03-21,386
Tairawhiti,2022-03-22,341
Tairawhiti,2022-03-23,328
Tairawhiti,2022-03-24,226
Tairawhiti,2022-03-25,198
Tairawhiti,2022-03-26,143
Tairawhiti,2022-03-27,173
Tairawhiti,2022-03-28,251
Tairawhiti,2022-03-29,183
Tairawhiti,2022-03-30,197
Tairawhiti,2022-03-31,172
Tairawhiti,2022-04-01,138
Tairawhiti,2022-04-02,103
Tairawhiti,2022-04-03,122
Tairawhiti,2022-04-04,177
Tairawhiti,2022-04-05,128
Tairawhiti,2022-04-06,142
Tairawhiti,2022-04-07,108
Tairawhiti,2022-04-08,82
Tairawhiti,2022-04-09,82
Tairawhiti,2022-04-10,69
Tairawhiti,2022-04-11,103
Tairawhiti,2022-04-12,88
Tairawhiti,2022-04-13,78
Tairawhiti,2022-04-14,74
Tairawhiti,2022-04-15,45
Tairawhiti,2022-04-16,30
Tairawhiti,2022-04-17,50
Tairawhiti,2022-04-18,63
Tairawhiti,2022-04-19,115
Tairawhiti,2022-04-20,91
Tairawhiti,2022-04-21,109
Tairawhiti,2022-04-22,73
Tairawhiti,2022-04-23,54
Tairawhiti,2022-04-24,55
Tairawhiti,2022-04-25,50
Tairawhiti,2022-04-26,110
Tairawhiti,2022-04-27,136
Tairawhiti,2022-04-28,69
Tairawhiti,2022-04-29,76
Tairawhiti,2022-04-30,99
Tairawhiti,2022-05-01,79
Tairawhiti,2022-05-02,87
Tairawhiti,2022-05-03,77
Tairawhiti,2022-05-04,67
Tairawhiti,2022-05-05,66
Tairawhiti,2022-05-06,59
Tairawhiti,2022-05-07,30
Tairawhiti,2022-05-08,36
Tairawhiti,2022-05-09,75
Tairawhiti,2022-05-10,80
Tairawhiti,2022-05-11,81
Tairawhiti,2022-05-12,60
Tairawhiti,2022-05-13,57
Tairawhiti,2022-05-14,58
Tairawhiti,2022-05-15,57
Tairawhiti,2022-05-16,90
Tairawhiti,2022-05-17,81
Tairawhiti,2022-05-18,83
Tairawhiti,2022-05-19,57
Tairawhiti,2022-05-20,57
Tairawhiti,2022-05-21,27
Tairawhiti,2022-05-22,28
Tairawhiti,2022-05-23,59
Tairawhiti,2022-05-24,45
Tairawhiti,2022-05-25,54
Tairawhiti,2022-05-26,31
Tairawhiti,2022-05-27,32
Tairawhiti,2022-05-28,25
Tairawhiti,2022-05-29,34
Tairawhiti,2022-05-30,56
Tairawhiti,2022-05-31,45
Tairawhiti,2022-06-01,50
Tairawhiti,2022-06-02,37
Tairawhiti,2022-06-03,35
Tairawhiti,2022-06-04,19
Tairawhiti,2022-06-05,20
Tairawhiti,2022-06-06,30
Tairawhiti,2022-06-07,32
Tairawhiti,2022-06-08,45
Tairawhiti,2022-06-09,39
Tairawhiti,2022-06-10,24
Tairawhiti,2022-06-11,16
Tairawhiti,2022-06-12,17
Tairawhiti,2022-06-13,42
Tairawhiti,2022-06-14,46
Tairawhiti,2022-06-15,37
Tairawhiti,2022-06-16,28
Tairawhiti,2022-06-17,46
Tairawhiti,2022-06-18,18
Tairawhiti,2022-06-19,22
Tairawhiti,2022-06-20,43
Tairawhiti,2022-06-21,55
Tairawhiti,2022-06-22,37
Tairawhiti,2022-06-23,48
Tairawhiti,2022-06-24,30
Tairawhiti,2022-06-25,21
Tairawhiti,2022-06-26,43
Tairawhiti,2022-06-27,88
Taranaki,2020-03-16,2
Taranaki,2020-03-21,2
Taranaki,2020-03-25,1
Taranaki,2020-03-26,2
Taranaki,2020-03-27,5
Taranaki,2020-03-30,1
Taranaki,2020-04-01,1
Taranaki,2020-04-25,1
Taranaki,2020-04-26,1
Taranaki,2021-11-11,6
Taranaki,2021-12-02,1
Taranaki,2021-12-06,1
Taranaki,2021-12-09,1
Taranaki,2021-12-11,1
Taranaki,2021-12-14,4
Taranaki,2021-12-15,12
Taranaki,2021-12-16,3
Taranaki,2021-12-17,3
Taranaki,2021-12-18,4
Taranaki,2021-12-19,3
Taranaki,2021-12-21,1
Taranaki,2021-12-22,1
Taranaki,2021-12-23,1
Taranaki,2022-01-03,1
Taranaki,2022-01-05,1
Taranaki,2022-01-25,1
Taranaki,2022-01-26,1
Taranaki,2022-01-29,1
Taranaki,2022-01-31,4
Taranaki,2022-02-05,1
Taranaki,2022-02-07,2
Taranaki,2022-02-08,1
Taranaki,2022-02-09,4
Taranaki,2022-02-10,1
Taranaki,2022-02-11,2
Taranaki,2022-02-12,1
Taranaki,2022-02-14,2
Taranaki,2022-02-15,7
Taranaki,2022-02-16,6
Taranaki,2022-02-17,12
Taranaki,2022-02-18,10
Taranaki,2022-02-19,9
Taranaki,2022-02-20,4
Taranaki,2022-02-21,23
Taranaki,2022-02-22,45
Taranaki,2022-02-23,45
Taranaki,2022-02-24,41
Taranaki,2022-02-25,69
Taranaki,2022-02-26,43
Taranaki,2022-02-27,82
Taranaki,2022-02-28,136
Taranaki,2022-03-01,253
Taranaki,2022-03-02,285
Taranaki,2022-03-03,252
Taranaki,2022-03-04,261
Taranaki,2022-03-05,240
Taranaki,2022-03-06,308
Taranaki,2022-03-07,530
Taranaki,2022-03-08,532
Taranaki,2022-03-09,520
Taranaki,2022-03-10,519
Taranaki,2022-03-11,460
Taranaki,2022-03-12,361
Taranaki,2022-03-13,345
Taranaki,2022-03-14,505
Taranaki,2022-03-15,661
Taranaki,2022-03-16,657
Taranaki,2022-03-17,552
Taranaki,2022-03-18,519
Taranaki,2022-03-19,374
Taranaki,2022-03-20,477
Taranaki,2022-03-21,641
Taranaki,2022-03-22,676
Taranaki,2022-03-23,655
Taranaki,2022-03-24,590
Taranaki,2022-03-25,508
Taranaki,2022-03-26,451
Taranaki,2022-03-27,524
Taranaki,2022-03-28,708
Taranaki,2022-03-29,654
Taranaki,2022-03-30,613
Taranaki,2022-03-31,534
Taranaki,2022-04-01,426
Taranaki,2022-04-02,341
Taranaki,2022-04-03,360
Taranaki,2022-04-04,555
Taranaki,2022-04-05,441
Taranaki,2022-04-06,405
Taranaki,2022-04-07,313
Taranaki,2022-04-08,312
Taranaki,2022-04-09,217
Taranaki,2022-04-10,250
Taranaki,2022-04-11,366
Taranaki,2022-04-12,287
Taranaki,2022-04-13,315
Taranaki,2022-04-14,249
Taranaki,2022-04-15,187
Taranaki,2022-04-16,190
Taranaki,2022-04-17,224
Taranaki,2022-04-18,277
Taranaki,2022-04-19,354
Taranaki,2022-04-20,329
Taranaki,2022-04-21,265
Taranaki,2022-04-22,263
Taranaki,2022-04-23,150
Taranaki,2022-04-24,141
Taranaki,2022-04-25,183
Taranaki,2022-04-26,265
Taranaki,2022-04-27,215
Taranaki,2022-04-28,183
Taranaki,2022-04-29,190
Taranaki,2022-04-30,151
Taranaki,2022-05-01,205
Taranaki,2022-05-02,248
Taranaki,2022-05-03,244
Taranaki,2022-05-04,241
Taranaki,2022-05-05,230
Taranaki,2022-05-06,157
Taranaki,2022-05-07,130
Taranaki,2022-05-08,143
Taranaki,2022-05-09,255
Taranaki,2022-05-10,207
Taranaki,2022-05-11,231
Taranaki,2022-05-12,200
Taranaki,2022-05-13,197
Taranaki,2022-05-14,149
Taranaki,2022-05-15,195
Taranaki,2022-05-16,292
Taranaki,2022-05-17,282
Taranaki,2022-05-18,262
Taranaki,2022-05-19,230
Taranaki,2022-05-20,172
Taranaki,2022-05-21,136
Taranaki,2022-05-22,180
Taranaki,2022-05-23,252
Taranaki,2022-05-24,250
Taranaki,2022-05-25,250
Taranaki,2022-05-26,195
Taranaki,2022-05-27,214
Taranaki,2022-05-28,128
Taranaki,2022-05-29,159
Taranaki,2022-05-30,243
Taranaki,2022-05-31,231
Taranaki,2022-06-01,209
Taranaki,2022-06-02,178
Taranaki,2022-06-03,164
Taranaki,2022-06-04,104
Taranaki,2022-06-05,101
Taranaki,2022-06-06,158
Taranaki,2022-06-07,203
Taranaki,2022-06-08,226
Taranaki,2022-06-09,178
Taranaki,2022-06-10,165
Taranaki,2022-06-11,120
Taranaki,2022-06-12,119
Taranaki,2022-06-13,177
Taranaki,2022-06-14,191
Taranaki,2022-06-15,162
Taranaki,2022-06-16,176
Taranaki,2022-06-17,127
Taranaki,2022-06-18,88
Taranaki,2022-06-19,114
Taranaki,2022-06-20,179
Taranaki,2022-06-21,148
Taranaki,2022-06-22,160
Taranaki,2022-06-23,111
Taranaki,2022-06-24,89
Taranaki,2022-06-25,105
Taranaki,2022-06-26,151
Taranaki,2022-06-27,260
Unknown,2022-02-17,1
Unknown,2022-02-18,2
Unknown,2022-02-19,2
Unknown,2022-02-20,1
Unknown,2022-02-21,2
Unknown,2022-02-22,8
Unknown,2022-02-23,4
Unknown,2022-02-24,8
Unknown,2022-02-25,81
Unknown,2022-02-26,11
Unknown,2022-02-27,7
Unknown,2022-02-28,56
Unknown,2022-03-01,13
Unknown,2022-03-02,29
Unknown,2022-03-03,24
Unknown,2022-03-04,16
Unknown,2022-03-05,33
Unknown,2022-03-06,5
Unknown,2022-03-07,11
Unknown,2022-03-08,10
Unknown,2022-03-09,14
Unknown,2022-03-10,12
Unknown,2022-03-11,13
Unknown,2022-03-12,9
Unknown,2022-03-13,14
Unknown,2022-03-14,12
Unknown,2022-03-15,11
Unknown,2022-03-16,18
Unknown,2022-03-17,21
Unknown,2022-03-18,17
Unknown,2022-03-19,13
Unknown,2022-03-20,9
Unknown,2022-03-21,16
Unknown,2022-03-22,25
Unknown,2022-03-23,22
Unknown,2022-03-24,8
Unknown,2022-03-25,25
Unknown,2022-03-26,4
Unknown,2022-03-27,6
Unknown,2022-03-28,19
Unknown,2022-03-29,12
Unknown,2022-03-30,15
Unknown,2022-03-31,13
Unknown,2022-04-01,15
Unknown,2022-04-02,12
Unknown,2022-04-03,4
Unknown,2022-04-04,15
Unknown,2022-04-05,19
Unknown,2022-04-06,12
Unknown,2022-04-07,7
Unknown,2022-04-08,10
Unknown,2022-04-09,8
Unknown,2022-04-10,4
Unknown,2022-04-11,7
Unknown,2022-04-12,12
Unknown,2022-04-13,8
Unknown,2022-04-14,7
Unknown,2022-04-15,6
Unknown,2022-04-16,8
Unknown,2022-04-17,5
Unknown,2022-04-18,8
Unknown,2022-04-19,11
Unknown,2022-04-20,10
Unknown,2022-04-21,8
Unknown,2022-04-22,8
Unknown,2022-04-23,3
Unknown,2022-04-24,6
Unknown,2022-04-25,5
Unknown,2022-04-26,7
Unknown,2022-04-27,9
Unknown,2022-04-28,6
Unknown,2022-04-29,4
Unknown,2022-04-30,10
Unknown,2022-05-01,3
Unknown,2022-05-02,3
Unknown,2022-05-03,7
Unknown,2022-05-04,6
Unknown,2022-05-05,4
Unknown,2022-05-06,4
Unknown,2022-05-07,4
Unknown,2022-05-08,8
Unknown,2022-05-09,10
Unknown,2022-05-10,4
Unknown,2022-05-11,12
Unknown,2022-05-12,10
Unknown,2022-05-13,6
Unknown,2022-05-14,10
Unknown,2022-05-15,5
Unknown,2022-05-16,7
Unknown,2022-05-17,12
Unknown,2022-05-18,3
Unknown,2022-05-19,6
Unknown,2022-05-20,8
Unknown,2022-05-21,6
Unknown,2022-05-22,4
Unknown,2022-05-23,6
Unknown,2022-05-24,11
Unknown,2022-05-25,11
Unknown,2022-05-26,5
Unknown,2022-05-27,8
Unknown,2022-05-28,6
Unknown,2022-05-30,5
Unknown,2022-05-31,9
Unknown,2022-06-01,8
Unknown,2022-06-02,5
Unknown,2022-06-03,3
Unknown,2022-06-04,1
Unknown,2022-06-05,3
Unknown,2022-06-06,4
Unknown,2022-06-07,4
Unknown,2022-06-08,7
Unknown,2022-06-09,5
Unknown,2022-06-10,3
Unknown,2022-06-11,8
Unknown,2022-06-12,4
Unknown,2022-06-13,8
Unknown,2022-06-14,4
Unknown,2022-06-15,290
Unknown,2022-06-16,19
Unknown,2022-06-17,10
Unknown,2022-06-18,11
Unknown,2022-06-19,4
Unknown,2022-06-20,12
Unknown,2022-06-21,21
Unknown,2022-06-22,27
Unknown,2022-06-23,9
Unknown,2022-06-24,12
Unknown,2022-06-25,8
Unknown,2022-06-26,18
Unknown,2022-06-27,11
Waikato,2020-03-16,2
Waikato,2020-03-19,2
Waikato,2020-03-20,1
Waikato,2020-03-21,3
Waikato,2020-03-22,3
Waikato,2020-03-23,4
Waikato,2020-03-24,2
Waikato,2020-03-25,21
Waikato,2020-03-26,10
Waikato,2020-03-27,11
Waikato,2020-03-28,3
Waikato,2020-03-29,16
Waikato,2020-03-30,5
Waikato,2020-03-31,24
Waikato,2020-04-01,9
Waikato,2020-04-02,8
Waikato,2020-04-03,13
Waikato,2020-04-04,6
Waikato,2020-04-05,4
Waikato,2020-04-06,7
Waikato,2020-04-07,5
Waikato,2020-04-08,3
Waikato,2020-04-09,3
Waikato,2020-04-10,2
Waikato,2020-04-11,9
Waikato,2020-04-14,1
Waikato,2020-04-15,2
Waikato,2020-04-16,1
Waikato,2020-04-18,1
Waikato,2020-04-19,1
Waikato,2020-04-21,1
Waikato,2020-04-22,1
Waikato,2020-04-23,1
Waikato,2020-05-06,1
Waikato,2020-05-10,1
Waikato,2020-08-19,1
Waikato,2020-09-14,1
Waikato,2020-09-16,5
Waikato,2021-03-20,1
Waikato,2021-10-02,1
Waikato,2021-10-03,5
Waikato,2021-10-04,2
Waikato,2021-10-05,8
Waikato,2021-10-06,6
Waikato,2021-10-07,3
Waikato,2021-10-08,2
Waikato,2021-10-09,2
Waikato,2021-10-10,3
Waikato,2021-10-11,2
Waikato,2021-10-12,3
Waikato,2021-10-15,1
Waikato,2021-10-16,4
Waikato,2021-10-17,3
Waikato,2021-10-18,7
Waikato,2021-10-19,4
Waikato,2021-10-20,6
Waikato,2021-10-21,11
Waikato,2021-10-22,7
Waikato,2021-10-23,3
Waikato,2021-10-24,4
Waikato,2021-10-25,4
Waikato,2021-10-26,6
Waikato,2021-10-27,4
Waikato,2021-10-28,6
Waikato,2021-10-29,5
Waikato,2021-10-30,7
Waikato,2021-10-31,4
Waikato,2021-11-01,18
Waikato,2021-11-02,3
Waikato,2021-11-03,2
Waikato,2021-11-04,4
Waikato,2021-11-05,4
Waikato,2021-11-06,2
Waikato,2021-11-07,6
Waikato,2021-11-08,2
Waikato,2021-11-09,14
Waikato,2021-11-10,22
Waikato,2021-11-11,18
Waikato,2021-11-12,8
Waikato,2021-11-13,8
Waikato,2021-11-14,6
Waikato,2021-11-15,20
Waikato,2021-11-16,4
Waikato,2021-11-17,27
Waikato,2021-11-18,12
Waikato,2021-11-19,21
Waikato,2021-11-20,9
Waikato,2021-11-21,14
Waikato,2021-11-22,12
Waikato,2021-11-23,16
Waikato,2021-11-24,18
Waikato,2021-11-25,11
Waikato,2021-11-26,16
Waikato,2021-11-27,8
Waikato,2021-11-28,12
Waikato,2021-11-29,8
Waikato,2021-11-30,14
Waikato,2021-12-01,15
Waikato,2021-12-02,5
Waikato,2021-12-03,21
Waikato,2021-12-04,8
Waikato,2021-12-05,7
Waikato,2021-12-06,8
Waikato,2021-12-07,9
Waikato,2021-12-08,9
Waikato,2021-12-09,11
Waikato,2021-12-10,3
Waikato,2021-12-11,8
Waikato,2021-12-12,11
Waikato,2021-12-13,10
Waikato,2021-12-14,9
Waikato,2021-12-15,6
Waikato,2021-12-16,15
Waikato,2021-12-17,4
Waikato,2021-12-18,7
Waikato,2021-12-20,2
Waikato,2021-12-21,8
Waikato,2021-12-22,4
Waikato,2021-12-23,7
Waikato,2021-12-24,10
Waikato,2021-12-25,2
Waikato,2021-12-26,7
Waikato,2021-12-27,6
Waikato,2021-12-28,26
Waikato,2021-12-29,2
Waikato,2021-12-30,3
Waikato,2021-12-31,7
Waikato,2022-01-01,1
Waikato,2022-01-02,6
Waikato,2022-01-03,1
Waikato,2022-01-04,6
Waikato,2022-01-05,1
Waikato,2022-01-06,4
Waikato,2022-01-07,3
Waikato,2022-01-08,1
Waikato,2022-01-09,6
Waikato,2022-01-10,1
Waikato,2022-01-11,2
Waikato,2022-01-12,5
Waikato,2022-01-13,1
Waikato,2022-01-15,2
Waikato,2022-01-17,1
Waikato,2022-01-20,1
Waikato,2022-01-21,4
Waikato,2022-01-22,2
Waikato,2022-01-23,3
Waikato,2022-01-25,3
Waikato,2022-01-26,2
Waikato,2022-01-27,16
Waikato,2022-01-28,13
Waikato,2022-01-29,14
Waikato,2022-01-30,18
Waikato,2022-01-31,15
Waikato,2022-02-01,13
Waikato,2022-02-02,8
Waikato,2022-02-03,63
Waikato,2022-02-04,39
Waikato,2022-02-05,28
Waikato,2022-02-06,41
Waikato,2022-02-07,34
Waikato,2022-02-08,15
Waikato,2022-02-09,63
Waikato,2022-02-10,55
Waikato,2022-02-11,105
Waikato,2022-02-12,26
Waikato,2022-02-13,82
Waikato,2022-02-14,68
Waikato,2022-02-15,75
Waikato,2022-02-16,134
Waikato,2022-02-17,159
Waikato,2022-02-18,249
Waikato,2022-02-19,368
Waikato,2022-02-20,371
Waikato,2022-02-21,645
Waikato,2022-02-22,842
Waikato,2022-02-23,1088
Waikato,2022-02-24,833
Waikato,2022-02-25,981
Waikato,2022-02-26,744
Waikato,2022-02-27,867
Waikato,2022-02-28,1476
Waikato,2022-03-01,2135
Waikato,2022-03-02,1874
Waikato,2022-03-03,1660
Waikato,2022-03-04,1588
Waikato,2022-03-05,1342
Waikato,2022-03-06,1535
Waikato,2022-03-07,2138
Waikato,2022-03-08,2110
Waikato,2022-03-09,2022
Waikato,2022-03-10,1948
Waikato,2022-03-11,1710
Waikato,2022-03-12,1408
Waikato,2022-03-13,1547
Waikato,2022-03-14,2069
Waikato,2022-03-15,1834
Waikato,2022-03-16,1817
Waikato,2022-03-17,1607
Waikato,2022-03-18,1454
Waikato,2022-03-19,1098
Waikato,2022-03-20,1416
Waikato,2022-03-21,1872
Waikato,2022-03-22,1724
Waikato,2022-03-23,1640
Waikato,2022-03-24,1426
Waikato,2022-03-25,1287
Waikato,2022-03-26,966
Waikato,2022-03-27,1171
Waikato,2022-03-28,1568
Waikato,2022-03-29,1499
Waikato,2022-03-30,1352
Waikato,2022-03-31,1188
Waikato,2022-04-01,1024
Waikato,2022-04-02,732
Waikato,2022-04-03,882
Waikato,2022-04-04,1208
